PredictionDate;LeagueId;Round;Home;Away;Score;Band;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion;SourceFile;Outcome;HG;AG;Goals;BTTS;HistorySource;RankingSource;MatchMode;DateDifferenceDays;MatchId
2026-07-12;USA_USLLeagueTwo_SouthAtlantic_2026;37;Hickory;Asheville City;70.34;MEDIA;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | profilo over interno positivo | profilo over esterno positivo || CONTRO: trend over trasferta non forte | BTTS basso: possibile partita a senso unico;1.2;12.73;10.83;3.64;2.65;10.8;6.0;8.33;8.0;6.15;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;0;0;0;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;346
2026-07-12;Iceland_BestaDeildKarla_2026;19;Akureyri;Akranes;70.27;MEDIA;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over interno debole;0.55;8.64;7.73;7.83;8.74;8.4;8.4;5.0;7.14;7.85;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;3;2;5;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;347
2026-07-12;Sweden_Allsvenskan_2026;17;Hammarby;Kalmar;69.73;MEDIA;PRO: attacco casa positivo | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | BTTS basso: possibile partita a senso unico;4.0;12.8;7.52;4.24;6.2;7.2;7.2;8.33;6.0;6.23;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;2;0;2;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;348
2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision_2026;20;Real Monarchs;Vancouver 2;69.58;MEDIA;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga;2.0;9.09;7.09;6.43;9.09;7.2;7.2;6.25;6.67;8.55;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;2;1;3;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;349
2026-07-12;USA_USLLeagueTwo_Chesapeake_2026;27;Lionsbridge;Charlottesville Blues;69.43;MEDIA;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: BTTS basso: possibile partita a senso unico;1.2;13.0;10.45;3.36;4.55;9.6;7.2;8.33;6.67;5.08;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;;;;;;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;350
2026-07-12;USA_USLLeagueTwo_Mountain_2026;26;Colorado Storm;Albion Colorado;69.07;MEDIA;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: BTTS basso: possibile partita a senso unico;2.0;13.0;12.89;0.99;5.79;7.2;7.2;6.0;8.0;6.0;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;4;0;4;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;351
2026-07-12;Belarus_PershayaLiga_2026;16;Gomel 2;BumProm Gomel;68.43;MEDIA;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | trend over recente trasferta | alta tendenza BTTS || CONTRO: profilo over interno debole | profilo over esterno debole;1.41;9.29;12.24;5.19;6.49;9.6;7.2;5.71;4.0;7.29;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;1;1;2;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;352
2026-07-12;Australia_QueenslandPremierLeague_2026;20;Sunshine Coast Wanderers;Brisbane Strikers;68.37;MEDIA;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | trend over recente trasferta | profilo over esterno positivo || CONTRO: profilo over interno debole | BTTS basso: possibile partita a senso unico;0.55;12.51;13.0;4.71;3.74;8.4;8.4;3.75;6.25;7.06;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;0;2;2;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;353
2026-07-12;Sweden_Allsvenskan_2026;17;Västerås SK;Degerfors;68.2;MEDIA;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte | profilo over esterno debole;1.6;10.74;6.45;7.6;7.02;9.6;6.0;6.0;5.0;8.18;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;2;0;2;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;354
2026-07-12;USA_USLLeagueTwo_GreatForest_2026;25;Lorain County Leviathan;Steel City;67.98;MEDIA;PRO: attacco casa positivo | attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo || CONTRO: trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;3.0;13.0;10.21;6.28;1.24;12.0;4.8;10.0;2.0;5.45;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;;;;;;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;355
2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision_2026;19;Houston Dynamo 2;St. Louis City 2;67.84;MEDIA;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | BTTS basso: possibile partita a senso unico;2.0;13.0;10.0;1.82;8.39;7.2;7.2;6.0;6.0;6.23;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;2;1;3;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;356
2026-07-12;Norway_Eliteserien_2026;19;Sarpsborg 08;Viking;66.44;MEDIA;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | profilo over interno debole;2.4;6.98;13.0;5.29;4.55;7.2;9.6;4.0;6.0;7.42;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;1;0;1;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;357
2026-07-12;USA_USLLeagueTwo_Valley_2026;25;Northern Indiana;Dayton;65.75;MEDIA;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente casa | profilo over interno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;1.2;10.64;7.09;5.09;7.73;8.4;6.0;8.0;5.0;6.6;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;3;2;5;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;358
2026-07-12;USA_USLLeagueTwo_Southeast_2026;25;Nona;Inter Gainesville;65.47;MEDIA;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;4.8;11.82;5.91;2.42;8.52;6.67;7.5;4.0;7.5;6.33;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;2;2;4;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;359
2026-07-12;Bolivia_DivisionProfesional_2026;12;The Strongest;Bolivar;65.36;MEDIA;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente trasferta | profilo over interno positivo || CONTRO: trend over casa non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;0.8;10.13;13.0;3.12;5.11;6.86;7.5;6.67;5.0;7.18;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;1;1;2;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;360
2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision_2026;20;Los Angeles FC 2;Portland Timbers 2;65.1;MEDIA;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over esterno debole;2.0;10.83;7.52;6.06;6.61;8.4;7.2;6.25;2.5;7.73;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;0;0;0;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;361
2026-07-12;USA_USLLeagueTwo_SouthCentral_2026;21;Dothan United;Apotheos;64.21;MEDIA;PRO: attacco casa positivo | difesa trasferta vulnerabile | profilo over interno positivo | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | trend over trasferta non forte | BTTS basso: possibile partita a senso unico;3.0;12.89;5.91;2.64;8.68;6.0;6.0;6.0;6.0;7.09;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;;;;;;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;362
2026-07-12;USA_USLLeagueTwo_Chesapeake_2026;27;Patuxent;Virginia Beach;64.07;MEDIA;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente trasferta | profilo over interno positivo || CONTRO: attacco casa non dominante | trend over casa non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;5.4;1.48;12.73;8.0;5.94;6.0;7.2;6.67;5.0;5.65;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;0;4;4;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;363
2026-07-12;USA_MLSNextPro_EasternConference_SoutheastDivision_2026;18;Carolina Core;Chattanooga;63.99;MEDIA;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;2.57;5.91;11.42;4.76;7.88;4.8;7.2;4.29;8.33;6.83;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;1;1;2;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;364
2026-07-12;Norway_Eliteserien_2026;19;KFUM Oslo;Bodo/Glimt;62.05;MEDIA;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | profilo over interno debole | BTTS basso: possibile partita a senso unico;3.6;6.45;13.0;5.62;4.55;7.2;8.4;1.67;6.67;4.91;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;0;2;2;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;365
2026-07-12;Somalia_NationalLeague_2026;19;Jubba;Dekedaha;61.82;MEDIA;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo || CONTRO: attacco casa non dominante | trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;2.73;3.48;11.82;8.0;4.81;8.4;4.8;7.14;5.0;5.65;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;1;7;8;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;366
2026-07-12;Australia_NPLNSW_2026;24;Marconi;WS Wanderers U21;61.34;MEDIA;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente trasferta | profilo over esterno positivo || CONTRO: trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;2.8;11.28;11.28;2.31;6.4;2.4;8.4;3.0;8.0;5.45;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;3;0;3;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;367
2026-07-12;USA_USLLeagueTwo_Ranger_2026;21;Lubbock Matadors;West Texas;60.61;MEDIA;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over interno positivo || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;1.2;6.5;9.19;3.64;8.08;6.0;8.0;6.0;5.0;7.0;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;0;2;2;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;368
2026-07-12;Kazakhstan_PremierLeague_2026;27;Tobol;Okzhetpes;60.01;MEDIA;PRO: difesa casa vulnerabile | alta tendenza BTTS || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | trend over casa non forte | trend over trasferta non forte | profilo over interno debole | profilo over esterno debole;4.0;5.91;7.76;5.45;5.97;6.0;6.0;5.71;5.71;7.5;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;3;1;4;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;369
2026-07-12;USA_USLLeagueTwo_GreatPlains_2026;20;Menace;St. Louis Ambush;59.81;BASSA;PRO: attacco casa positivo | attacco trasferta positivo | profilo over interno positivo | alta tendenza BTTS || CONTRO: trend over casa non forte | trend over trasferta non forte | profilo over esterno debole;1.2;8.86;9.45;4.73;6.36;6.0;6.0;6.0;4.0;7.2;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;3;1;4;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;370
2026-07-12;Bolivia_DivisionProfesional_2026;12;Real Potosi;Nacional Potosi;59.07;BASSA;PRO: profilo over interno positivo | profilo over esterno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | trend over casa non forte | trend over trasferta non forte | BTTS basso: possibile partita a senso unico;2.8;5.91;8.12;4.16;5.11;5.14;6.0;7.5;8.0;6.32;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;1;1;2;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;371
2026-07-12;Australia_NPLVictoria_2026;21;St Albans;George Cross;57.79;BASSA;PRO: difesa casa vulnerabile | trend over recente casa || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico;0.92;6.53;7.78;6.51;6.22;7.2;6.0;5.56;4.44;6.63;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;2;2;4;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;372
2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision_2026;19;Colorado Rapids 2;North Texas;56.89;BASSA;PRO: attacco trasferta positivo | difesa casa vulnerabile || CONTRO: attacco casa non dominante | trend over casa non forte | trend over trasferta non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico;3.0;4.43;11.23;7.88;5.45;6.0;6.0;5.0;2.0;5.9;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;1;0;1;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;373
2026-07-12;USA_USLLeagueTwo_MidSouth_2026;19;Memphis FC;Jackson Boom;56.63;BASSA;PRO: difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over esterno debole | BTTS basso: possibile partita a senso unico;2.0;7.52;1.07;7.27;10.0;7.2;7.2;6.0;4.0;4.36;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;4;2;6;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;374
2026-07-12;Norway_Eliteserien_2026;19;Sandefjord;HamKam;55.41;BASSA;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;0.8;5.37;10.05;4.3;7.27;4.8;8.4;0.0;7.5;6.93;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;2;2;4;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;375
2026-07-12;Sweden_Allsvenskan_2026;17;GAIS;Elfsborg;55.29;BASSA;PRO: attacco casa positivo | trend over recente casa | profilo over esterno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over interno debole;1.2;8.6;8.37;3.64;4.92;7.2;4.8;3.33;6.0;7.23;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;1;0;1;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;376
2026-07-12;Lithuania_Toplyga_2026;24;Transinvest;Banga;53.13;BASSA;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa || CONTRO: trend over trasferta non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico;0.67;10.51;8.54;4.24;2.78;9.6;4.8;5.56;1.11;5.33;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;1;3;4;OK;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;377
2026-07-12;Australia_NPLNSW_2026;24;Sydney Utd;Rockdale Ilinden;51.11;BASSA;PRO: attacco casa positivo | attacco trasferta positivo || CONTRO: trend over casa non forte | trend over trasferta non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico;0.4;8.86;9.67;2.81;6.4;3.6;6.0;2.73;5.45;5.18;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;KO;1;0;1;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;378
2026-07-12;Norway_Eliteserien_2026;19;Rosenborg;Kristiansund;47.92;BASSA;PRO: difesa trasferta vulnerabile | difesa casa vulnerabile || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | trend over trasferta non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico;0.4;4.83;5.91;5.95;7.44;4.8;4.8;5.0;3.33;5.45;2.5.0;data\output_ranking\v25\ranking_2026_07_12_v25.csv;OK;3;0;3;KO;data\storico\ranking\v25\storico_ranking_v25.csv;data\output_ranking\v25\ranking_2026_07_12_v25.csv;MATCH_DATE_TO_MATCH_DATE;0;379
